id,date,school_id,course_id,category,price,student_id
41862,2018-12-09,160,2035,lifestyle,3999,5927
41863,2018-12-09,29,2415,finance,14900,4450
41864,2018-12-09,349,1303,academics,3999,1897
41865,2018-12-09,343,1435,business,14900,7338
41866,2018-12-09,350,1612,finance,0,6731
41867,2018-12-09,180,2348,technology,14900,9100
41868,2018-12-09,491,2768,personal improvement,0,9020
41869,2018-12-09,349,1303,academics,3999,2430
41870,2018-12-09,567,2020,lifestyle,0,2513
41871,2018-12-09,577,1981,lifestyle,0,8418
41872,2018-12-09,562,1395,technology,9900,9144
41873,2018-12-09,61,2279,lifestyle,3999,7803
41874,2018-12-09,93,1355,lifestyle,0,7647
41875,2018-12-09,384,2522,personal improvement,0,629
41876,2018-12-09,6,1779,technology,9900,4343
41877,2018-12-09,494,692,lifestyle,14900,292
41878,2018-12-09,514,2333,personal improvement,9900,7260
41879,2018-12-09,523,2549,finance,14900,5778
41880,2018-12-09,61,2279,lifestyle,3999,4186
41881,2018-12-09,61,2279,lifestyle,3999,553
41882,2018-12-09,217,1299,lifestyle,14900,1485
41883,2018-12-09,163,2652,business,9900,7505
41884,2018-12-10,114,1279,technology,9900,1466
41885,2018-12-10,228,1849,business,3999,4390
41886,2018-12-10,251,2150,finance,0,3559
41887,2018-12-10,435,1448,technology,1900,3870
41888,2018-12-10,61,2279,lifestyle,3999,8446
41889,2018-12-10,255,2526,spirituality,9900,5118
41890,2018-12-10,560,123,technology,3999,4754
41891,2018-12-10,74,1543,spirituality,1900,3684
41892,2018-12-10,277,1263,technology,9900,5184
41893,2018-12-10,122,2146,spirituality,0,9953
41894,2018-12-10,552,2091,spirituality,1900,5529
41895,2018-12-10,198,1694,lifestyle,14900,8333
41896,2018-12-10,552,2091,spirituality,1900,8338
41897,2018-12-10,43,1306,business,3999,7306
41898,2018-12-10,37,285,personal improvement,14900,5854
41899,2018-12-10,61,2279,lifestyle,3999,6362
41900,2018-12-10,132,2661,personal improvement,3999,7033
41901,2018-12-10,61,2279,lifestyle,3999,1526
41902,2018-12-10,49,974,business,14900,9017
41903,2018-12-10,417,760,finance,3999,1699
41904,2018-12-10,61,2279,lifestyle,3999,3262
41905,2018-12-10,61,2279,lifestyle,3999,1466
41906,2018-12-10,558,798,technology,14900,6323
41907,2018-12-10,500,47,finance,9900,2620
41908,2018-12-10,471,2248,spirituality,14900,478
41909,2018-12-10,363,772,technology,0,4991
41910,2018-12-10,61,2279,lifestyle,3999,7881
41911,2018-12-10,300,2288,lifestyle,14900,6495
41912,2018-12-10,290,2780,lifestyle,0,7883
41913,2018-12-10,527,273,lifestyle,3999,2897
41914,2018-12-10,66,819,technology,0,2894
41915,2018-12-10,560,1607,technology,14900,1548
41916,2018-12-10,186,389,academics,3999,7989
41917,2018-12-10,290,2780,lifestyle,0,2492
41918,2018-12-10,384,2829,personal improvement,14900,3579
41919,2018-12-10,557,1474,personal improvement,0,4745
41920,2018-12-10,220,2680,lifestyle,1900,5807
41921,2018-12-10,61,2279,lifestyle,3999,3106
41922,2018-12-10,61,2279,lifestyle,3999,8459
41923,2018-12-10,210,296,spirituality,9900,278
41924,2018-12-10,465,2401,personal improvement,0,6971
41925,2018-12-10,4,1724,personal improvement,1900,1433
41926,2018-12-10,135,1762,technology,3999,6699
41927,2018-12-10,186,236,academics,1900,2280
41928,2018-12-10,379,2528,personal improvement,0,9859
41929,2018-12-10,443,305,technology,0,4787
41930,2018-12-10,281,157,technology,1900,5907
41931,2018-12-10,527,2446,lifestyle,14900,3258
41932,2018-12-10,420,1922,finance,14900,1652
41933,2018-12-10,159,1523,technology,9900,9339
41934,2018-12-10,560,1392,technology,1900,5248
41935,2018-12-10,598,2920,technology,0,5275
41936,2018-12-11,132,1488,personal improvement,3999,6494
41937,2018-12-11,354,656,finance,0,2260
41938,2018-12-11,347,1841,technology,14900,5737
41939,2018-12-11,349,1303,academics,3999,5623
41940,2018-12-11,163,2647,business,14900,6952
41941,2018-12-11,144,672,finance,0,4417
41942,2018-12-11,120,297,finance,0,4775
41943,2018-12-11,61,2279,lifestyle,3999,1207
41944,2018-12-11,300,1069,lifestyle,14900,6568
41945,2018-12-11,457,906,finance,3999,264
41946,2018-12-11,584,2643,lifestyle,0,1054
41947,2018-12-11,128,2879,business,14900,7052
41948,2018-12-11,560,1392,technology,1900,3296
41949,2018-12-11,324,2925,personal improvement,3999,6491
41950,2018-12-11,61,2279,lifestyle,3999,4320
41951,2018-12-11,456,2100,business,14900,797
41952,2018-12-11,85,916,technology,14900,5635
41953,2018-12-11,509,2152,spirituality,1900,3592
41954,2018-12-11,12,94,lifestyle,14900,157
41955,2018-12-11,183,2233,personal improvement,1900,8108
41956,2018-12-11,420,1019,finance,3999,9862
41957,2018-12-11,496,2806,personal improvement,9900,7671
41958,2018-12-11,562,904,technology,0,8622
41959,2018-12-11,514,1884,personal improvement,1900,9285
41960,2018-12-11,90,2541,personal improvement,0,6961
41961,2018-12-11,235,783,lifestyle,9900,7673
41962,2018-12-11,132,1488,personal improvement,3999,1425
41963,2018-12-11,120,297,finance,0,1054
41964,2018-12-11,456,2360,business,3999,5590
41965,2018-12-11,350,2189,finance,1900,2468
41966,2018-12-11,305,1453,lifestyle,9900,2368
41967,2018-12-11,61,2279,lifestyle,3999,4341
41968,2018-12-11,183,2233,personal improvement,1900,2199
41969,2018-12-11,202,549,technology,9900,4621
41970,2018-12-11,560,2456,technology,14900,5107
41971,2018-12-11,363,2885,technology,9900,266
41972,2018-12-11,560,744,technology,0,4619
41973,2018-12-11,290,2780,lifestyle,0,3524
41974,2018-12-11,124,2720,lifestyle,14900,6086
41975,2018-12-11,390,2282,technology,14900,6493
41976,2018-12-11,420,1322,finance,3999,7061
41977,2018-12-11,160,1235,lifestyle,0,9255
41978,2018-12-11,486,824,personal improvement,0,1572
41979,2018-12-11,141,980,personal improvement,14900,5388
41980,2018-12-11,590,1574,spirituality,9900,7954
41981,2018-12-11,249,2901,technology,14900,4475
41982,2018-12-11,533,2796,business,3999,1945
41983,2018-12-11,429,509,technology,9900,3454
41984,2018-12-11,577,1981,lifestyle,0,6965
41985,2018-12-11,533,2059,business,0,225
41986,2018-12-11,527,2446,lifestyle,14900,6180
41987,2018-12-11,132,377,personal improvement,1900,5793
41988,2018-12-11,501,1233,technology,0,4214
41989,2018-12-11,46,2449,lifestyle,1900,6958
41990,2018-12-11,465,2955,personal improvement,14900,6607
41991,2018-12-11,368,31,lifestyle,0,4371
41992,2018-12-11,491,927,personal improvement,0,1467
41993,2018-12-11,26,2024,business,0,5308
41994,2018-12-11,61,2279,lifestyle,3999,7429
41995,2018-12-11,581,2846,academics,14900,9543
41996,2018-12-11,61,2279,lifestyle,3999,582
41997,2018-12-11,202,1649,technology,0,8623
41998,2018-12-11,6,794,technology,3999,3325
41999,2018-12-11,61,2279,lifestyle,3999,9460
42000,2018-12-11,61,2279,lifestyle,3999,3286
42001,2018-12-11,35,1266,personal improvement,1900,3597
42002,2018-12-11,379,2195,personal improvement,14900,8643
42003,2018-12-11,494,403,lifestyle,3999,5694
42004,2018-12-11,514,1569,personal improvement,9900,3640
42005,2018-12-11,148,1490,spirituality,0,1052
42006,2018-12-11,290,2780,lifestyle,0,3425
42007,2018-12-11,395,894,business,9900,3812
42008,2018-12-11,255,1319,spirituality,9900,407
42009,2018-12-11,357,1506,finance,0,2269
42010,2018-12-11,495,2679,personal improvement,3999,7702
42011,2018-12-11,553,1739,personal improvement,1900,1592
42012,2018-12-11,408,2088,finance,3999,4892
42013,2018-12-11,61,2279,lifestyle,3999,9011
42014,2018-12-11,506,886,lifestyle,0,8070
42015,2018-12-11,363,2885,technology,9900,1495
42016,2018-12-11,55,2220,lifestyle,9900,2584
42017,2018-12-11,312,1177,finance,3999,5046
42018,2018-12-11,217,808,lifestyle,1900,340
42019,2018-12-11,496,1901,personal improvement,3999,7375
42020,2018-12-11,572,2669,personal improvement,3999,9150
42021,2018-12-11,128,1362,business,0,3941
42022,2018-12-11,12,94,lifestyle,14900,7428
42023,2018-12-12,6,2494,technology,3999,6025
42024,2018-12-12,61,2279,lifestyle,3999,341
42025,2018-12-12,349,108,academics,14900,6609
42026,2018-12-12,61,2279,lifestyle,3999,3934
42027,2018-12-12,186,1368,academics,9900,8427
42028,2018-12-12,217,1753,lifestyle,3999,1340
42029,2018-12-12,182,1600,lifestyle,0,5827
42030,2018-12-12,494,403,lifestyle,3999,7616
42031,2018-12-12,552,2091,spirituality,1900,7268
42032,2018-12-12,285,914,finance,1900,3828
42033,2018-12-12,560,1607,technology,14900,6776
42034,2018-12-12,61,2279,lifestyle,3999,3173
42035,2018-12-12,61,2279,lifestyle,3999,4627
42036,2018-12-12,414,2108,technology,9900,4831
42037,2018-12-12,61,2279,lifestyle,3999,6811
42038,2018-12-12,576,2670,technology,14900,6177
42039,2018-12-12,132,2661,personal improvement,3999,3124
42040,2018-12-12,61,2279,lifestyle,3999,89
42041,2018-12-12,183,2233,personal improvement,1900,9704
42042,2018-12-12,446,2919,lifestyle,9900,3616
42043,2018-12-12,468,1158,lifestyle,1900,6500
42044,2018-12-12,560,123,technology,3999,8943
42045,2018-12-12,465,2739,personal improvement,0,8357
42046,2018-12-12,514,1569,personal improvement,9900,8210
42047,2018-12-12,363,2241,technology,14900,6387
42048,2018-12-12,414,2569,technology,9900,4434
42049,2018-12-13,272,1332,finance,14900,9596
42050,2018-12-13,490,2278,personal improvement,3999,4398
42051,2018-12-13,59,2766,personal improvement,9900,211
42052,2018-12-13,74,2501,spirituality,14900,1597
42053,2018-12-13,594,1771,lifestyle,3999,6508
42054,2018-12-13,290,2780,lifestyle,0,4996
42055,2018-12-13,106,1846,personal improvement,9900,9765
42056,2018-12-13,535,596,personal improvement,3999,142
42057,2018-12-13,61,2279,lifestyle,3999,8406
42058,2018-12-13,55,913,lifestyle,9900,2222
42059,2018-12-13,231,1371,lifestyle,1900,9697
42060,2018-12-13,61,2279,lifestyle,3999,1054
42061,2018-12-13,465,2955,personal improvement,14900,7712
42062,2018-12-13,93,1355,lifestyle,0,7798
42063,2018-12-13,263,2466,lifestyle,1900,352
42064,2018-12-13,343,1435,business,14900,6940
42065,2018-12-13,135,1762,technology,3999,3959
42066,2018-12-13,132,1823,personal improvement,1900,3037
42067,2018-12-13,166,1551,lifestyle,0,1682
42068,2018-12-13,300,1069,lifestyle,14900,9271
42069,2018-12-13,390,2033,technology,9900,9564
42070,2018-12-13,349,2742,academics,3999,8651
42071,2018-12-13,24,986,lifestyle,1900,3037
42072,2018-12-13,61,2279,lifestyle,3999,355
42073,2018-12-13,242,2012,lifestyle,0,2661
42074,2018-12-13,581,2846,academics,14900,578
42075,2018-12-13,543,745,lifestyle,1900,7134
42076,2018-12-13,409,1512,finance,9900,5015
42077,2018-12-13,501,2797,technology,0,4200
42078,2018-12-13,410,313,technology,0,3198
42079,2018-12-13,9,1674,personal improvement,9900,6006
42080,2018-12-13,61,2279,lifestyle,3999,3143
42081,2018-12-13,198,1113,lifestyle,3999,4142
42082,2018-12-13,565,165,academics,1900,9323
42083,2018-12-13,297,1875,personal improvement,0,1919
42084,2018-12-13,297,1937,personal improvement,0,39
42085,2018-12-13,61,2279,lifestyle,3999,4605
42086,2018-12-13,93,2816,lifestyle,0,8648
42087,2018-12-13,37,2185,personal improvement,3999,6297
42088,2018-12-13,61,2279,lifestyle,3999,2314
42089,2018-12-13,450,2083,lifestyle,9900,1397
42090,2018-12-13,144,672,finance,0,3263
42091,2018-12-13,61,2279,lifestyle,3999,6762
42092,2018-12-13,239,1845,academics,1900,7296
42093,2018-12-13,37,2185,personal improvement,3999,5934
42094,2018-12-13,527,1127,lifestyle,1900,8057
42095,2018-12-13,178,2444,lifestyle,9900,7841
42096,2018-12-13,300,1069,lifestyle,14900,1751
42097,2018-12-13,495,2229,personal improvement,3999,198
42098,2018-12-13,363,2242,technology,14900,6625
42099,2018-12-13,61,2279,lifestyle,3999,8029
42100,2018-12-13,560,1607,technology,14900,1087
42101,2018-12-13,343,1758,business,0,8148
42102,2018-12-13,43,75,business,14900,5537
42103,2018-12-13,6,965,technology,14900,7069
42104,2018-12-13,547,2790,lifestyle,1900,1016
42105,2018-12-13,167,1935,business,3999,9674
42106,2018-12-13,132,2661,personal improvement,3999,3300
42107,2018-12-13,61,2279,lifestyle,3999,6819
42108,2018-12-13,101,866,finance,0,5808
42109,2018-12-13,26,2024,business,0,3028
42110,2018-12-13,202,1833,technology,14900,1686
42111,2018-12-13,61,2279,lifestyle,3999,8273
42112,2018-12-13,61,2279,lifestyle,3999,3479
42113,2018-12-13,61,2279,lifestyle,3999,27
42114,2018-12-13,132,1823,personal improvement,1900,9054
42115,2018-12-13,191,1264,technology,14900,2443
42116,2018-12-13,6,466,technology,3999,4099
42117,2018-12-13,25,1548,finance,1900,8089
42118,2018-12-14,395,205,business,14900,8454
42119,2018-12-14,129,2259,finance,0,5650
42120,2018-12-14,37,1498,personal improvement,1900,9407
42121,2018-12-14,61,2279,lifestyle,3999,4534
42122,2018-12-14,61,2279,lifestyle,3999,5144
42123,2018-12-14,61,2279,lifestyle,3999,5182
42124,2018-12-14,598,2252,technology,0,9290
42125,2018-12-14,61,2279,lifestyle,3999,5104
42126,2018-12-14,359,1198,technology,9900,6893
42127,2018-12-14,132,377,personal improvement,1900,3508
42128,2018-12-14,163,221,business,1900,5927
42129,2018-12-14,120,297,finance,0,427
42130,2018-12-14,61,2279,lifestyle,3999,8956
42131,2018-12-14,473,983,personal improvement,9900,7839
42132,2018-12-14,61,2279,lifestyle,3999,5651
42133,2018-12-14,447,1067,lifestyle,14900,7305
42134,2018-12-14,53,2626,business,9900,7844
42135,2018-12-14,61,2279,lifestyle,3999,3469
42136,2018-12-14,461,2585,business,1900,5993
42137,2018-12-14,234,1006,lifestyle,14900,8065
42138,2018-12-14,25,1548,finance,1900,7124
42139,2018-12-14,447,2459,lifestyle,9900,8321
42140,2018-12-14,61,2279,lifestyle,3999,6023
42141,2018-12-14,74,2501,spirituality,14900,3631
42142,2018-12-14,61,2279,lifestyle,3999,6595
42143,2018-12-14,174,784,spirituality,1900,943
42144,2018-12-14,527,585,lifestyle,0,5246
42145,2018-12-14,217,1299,lifestyle,14900,3238
42146,2018-12-14,231,2450,lifestyle,0,9909
42147,2018-12-14,61,2279,lifestyle,3999,3501
42148,2018-12-14,61,2279,lifestyle,3999,7168
42149,2018-12-14,390,2282,technology,14900,4604
42150,2018-12-14,172,453,academics,14900,4573
42151,2018-12-14,501,1438,technology,3999,749
42152,2018-12-14,61,2279,lifestyle,3999,3252
42153,2018-12-14,128,2399,business,0,88
42154,2018-12-14,590,754,spirituality,1900,8782
42155,2018-12-14,456,2360,business,3999,2243
42156,2018-12-14,61,2279,lifestyle,3999,8921
42157,2018-12-14,324,853,personal improvement,9900,5837
42158,2018-12-14,4,1724,personal improvement,1900,8161
42159,2018-12-14,114,468,technology,9900,9244
42160,2018-12-14,122,2146,spirituality,0,3177
42161,2018-12-14,595,2747,business,0,1559
42162,2018-12-14,180,1729,technology,0,6237
42163,2018-12-14,87,2102,lifestyle,0,2337
42164,2018-12-14,558,1017,technology,0,5760
42165,2018-12-14,239,1845,academics,1900,6347
42166,2018-12-14,551,2709,personal improvement,9900,4838
42167,2018-12-14,53,1642,business,14900,9977
42168,2018-12-14,517,1007,business,14900,6985
42169,2018-12-14,471,1717,spirituality,3999,5803
42170,2018-12-14,210,2344,spirituality,14900,7194
42171,2018-12-14,26,2024,business,0,3930
42172,2018-12-14,25,1548,finance,1900,8913
42173,2018-12-14,297,407,personal improvement,3999,6903
42174,2018-12-14,461,1194,business,1900,1299
42175,2018-12-14,452,2356,personal improvement,0,7615
42176,2018-12-14,61,2279,lifestyle,3999,2392
42177,2018-12-14,297,1937,personal improvement,0,1740
42178,2018-12-14,366,1952,finance,14900,5161
42179,2018-12-14,61,2279,lifestyle,3999,4644
42180,2018-12-14,61,2279,lifestyle,3999,5405
42181,2018-12-14,457,1271,finance,9900,4491
42182,2018-12-14,53,1642,business,14900,1326
42183,2018-12-14,514,1053,personal improvement,0,8317
42184,2018-12-14,9,1674,personal improvement,9900,5532
42185,2018-12-14,368,2225,lifestyle,14900,6382
42186,2018-12-15,494,692,lifestyle,14900,4473
42187,2018-12-15,584,576,lifestyle,14900,3630
42188,2018-12-15,395,2951,business,0,636
42189,2018-12-15,543,745,lifestyle,1900,8635
42190,2018-12-15,208,1020,lifestyle,0,4510
42191,2018-12-15,510,1033,business,14900,5952
42192,2018-12-15,61,2279,lifestyle,3999,3684
42193,2018-12-15,80,2537,technology,0,3546
42194,2018-12-15,514,1053,personal improvement,0,3884
42195,2018-12-15,61,2279,lifestyle,3999,7560
42196,2018-12-15,198,2306,lifestyle,14900,595
42197,2018-12-15,560,1274,technology,3999,4478
42198,2018-12-15,128,1718,business,1900,7464
42199,2018-12-15,97,537,academics,0,6258
42200,2018-12-15,129,1511,finance,1900,2335
42201,2018-12-15,461,2585,business,1900,5964
42202,2018-12-15,452,2616,personal improvement,1900,6584
42203,2018-12-15,208,1268,lifestyle,9900,6141
42204,2018-12-15,414,567,technology,14900,8746
42205,2018-12-15,160,1235,lifestyle,0,1564
42206,2018-12-15,128,1220,business,3999,3989
42207,2018-12-15,132,1488,personal improvement,3999,3299
42208,2018-12-15,461,1194,business,1900,8850
42209,2018-12-15,408,2088,finance,3999,7429
42210,2018-12-15,400,2131,finance,9900,4770
42211,2018-12-15,527,2744,lifestyle,3999,3235
42212,2018-12-15,514,2702,personal improvement,1900,6282
42213,2018-12-15,132,1488,personal improvement,3999,8916
42214,2018-12-15,198,1113,lifestyle,3999,165
42215,2018-12-15,530,1105,personal improvement,1900,13
42216,2018-12-15,132,2661,personal improvement,3999,2694
42217,2018-12-15,454,1623,lifestyle,1900,5147
42218,2018-12-15,410,2406,technology,9900,9788
42219,2018-12-15,61,2279,lifestyle,3999,4400
42220,2018-12-15,132,1823,personal improvement,1900,8196
42221,2018-12-15,160,1235,lifestyle,0,7396
42222,2018-12-15,421,1902,academics,0,2526
42223,2018-12-15,297,2590,personal improvement,3999,9160
42224,2018-12-15,182,809,lifestyle,3999,3627
42225,2018-12-15,560,123,technology,3999,4592
42226,2018-12-15,16,1595,lifestyle,1900,7847
42227,2018-12-15,9,1674,personal improvement,9900,2758
42228,2018-12-15,379,2528,personal improvement,0,5782
42229,2018-12-15,132,2092,personal improvement,3999,7420
42230,2018-12-15,61,2279,lifestyle,3999,7673
42231,2018-12-15,234,1416,lifestyle,14900,3187
42232,2018-12-15,290,2780,lifestyle,0,2220
42233,2018-12-15,557,1474,personal improvement,0,8724
42234,2018-12-15,242,1858,lifestyle,9900,4551
42235,2018-12-15,179,440,lifestyle,14900,6737
42236,2018-12-15,261,2706,personal improvement,3999,4355
42237,2018-12-15,194,1542,personal improvement,1900,5786
42238,2018-12-15,543,2201,lifestyle,9900,7462
42239,2018-12-15,572,43,personal improvement,9900,5059
42240,2018-12-15,61,2279,lifestyle,3999,9806
42241,2018-12-15,53,1850,business,1900,4206
42242,2018-12-15,234,1416,lifestyle,14900,4515
42243,2018-12-15,393,2937,academics,14900,1198
42244,2018-12-15,163,221,business,1900,9326
42245,2018-12-15,560,2456,technology,14900,6097
42246,2018-12-15,584,2852,lifestyle,9900,2186
42247,2018-12-15,179,2135,lifestyle,1900,4985
42248,2018-12-15,527,2446,lifestyle,14900,1522
42249,2018-12-15,61,2279,lifestyle,3999,1602
42250,2018-12-15,132,1488,personal improvement,3999,7202
42251,2018-12-15,316,2794,finance,1900,3523
42252,2018-12-15,134,896,lifestyle,14900,6448
42253,2018-12-15,558,90,technology,14900,4921
42254,2018-12-15,334,2505,personal improvement,1900,8691
42255,2018-12-15,128,2568,business,1900,278
42256,2018-12-15,545,1635,academics,0,8653
42257,2018-12-15,263,2466,lifestyle,1900,1619
42258,2018-12-15,144,2454,finance,9900,5059
42259,2018-12-15,129,2940,finance,1900,9602
42260,2018-12-15,235,483,lifestyle,9900,1479
42261,2018-12-15,61,2279,lifestyle,3999,5513
42262,2018-12-15,170,1258,finance,14900,8212
42263,2018-12-15,106,1582,personal improvement,3999,9939
42264,2018-12-15,61,2279,lifestyle,3999,8825
42265,2018-12-15,132,1823,personal improvement,1900,6379
42266,2018-12-15,473,2263,personal improvement,14900,1454
42267,2018-12-15,443,622,technology,1900,2362
42268,2018-12-15,336,1483,finance,14900,6566
42269,2018-12-15,150,712,lifestyle,9900,3201
42270,2018-12-15,134,675,lifestyle,0,1718
42271,2018-12-15,512,2730,technology,0,4900
42272,2018-12-15,281,961,technology,14900,2549
42273,2018-12-15,486,824,personal improvement,0,5857
42274,2018-12-15,452,2482,personal improvement,9900,1544
42275,2018-12-15,61,2279,lifestyle,3999,1959
42276,2018-12-15,90,1252,personal improvement,0,9676
42277,2018-12-15,540,2649,personal improvement,14900,4565
42278,2018-12-15,420,2296,finance,0,1567
42279,2018-12-15,198,1694,lifestyle,14900,4997
42280,2018-12-15,61,2279,lifestyle,3999,6954
42281,2018-12-15,284,1789,personal improvement,14900,1265
42282,2018-12-15,431,583,personal improvement,3999,8503
42283,2018-12-15,183,1304,personal improvement,9900,3369
42284,2018-12-15,61,2279,lifestyle,3999,3013
42285,2018-12-15,551,2564,personal improvement,0,7131
42286,2018-12-15,517,465,business,1900,5971
42287,2018-12-15,134,1869,lifestyle,14900,6770
42288,2018-12-15,468,1158,lifestyle,1900,9953
42289,2018-12-15,595,2747,business,0,5385
42290,2018-12-15,61,2279,lifestyle,3999,5833
42291,2018-12-15,261,2810,personal improvement,3999,4996
42292,2018-12-15,264,1236,personal improvement,1900,6803
42293,2018-12-15,122,2146,spirituality,0,8241
42294,2018-12-15,198,1694,lifestyle,14900,8742
42295,2018-12-15,77,1410,lifestyle,9900,2487
42296,2018-12-15,577,1981,lifestyle,0,6859
42297,2018-12-15,557,1474,personal improvement,0,1574
42298,2018-12-15,297,407,personal improvement,3999,6301
42299,2018-12-15,234,1416,lifestyle,14900,9979
42300,2018-12-15,61,2279,lifestyle,3999,2
42301,2018-12-15,482,423,business,9900,7846
42302,2018-12-15,285,775,finance,0,9290
42303,2018-12-15,558,1603,technology,9900,9990
42304,2018-12-15,208,2064,lifestyle,1900,1601
42305,2018-12-15,128,2399,business,0,2424
42306,2018-12-15,231,2450,lifestyle,0,4382
42307,2018-12-15,496,1085,personal improvement,3999,4827
42308,2018-12-15,61,2279,lifestyle,3999,2924
42309,2018-12-15,172,453,academics,14900,3399
42310,2018-12-15,90,1456,personal improvement,9900,2449
42311,2018-12-15,159,1054,technology,3999,1363
42312,2018-12-15,242,2012,lifestyle,0,370
42313,2018-12-15,533,2059,business,0,3344
42314,2018-12-15,228,1849,business,3999,2242
42315,2018-12-15,128,1718,business,1900,6460
42316,2018-12-15,144,2454,finance,9900,3544
42317,2018-12-15,9,1674,personal improvement,9900,7093
42318,2018-12-15,59,2802,personal improvement,9900,9699
42319,2018-12-15,53,1850,business,1900,6632
42320,2018-12-15,61,2279,lifestyle,3999,6612
42321,2018-12-15,206,922,personal improvement,1900,5139
42322,2018-12-15,61,2279,lifestyle,3999,248
42323,2018-12-15,144,672,finance,0,4798
42324,2018-12-15,61,2279,lifestyle,3999,3514
42325,2018-12-15,350,2189,finance,1900,2482
42326,2018-12-15,277,869,technology,14900,7483
42327,2018-12-15,570,324,finance,3999,590
42328,2018-12-15,194,195,personal improvement,0,1636
42329,2018-12-15,128,1220,business,3999,6591
42330,2018-12-15,186,1445,academics,1900,6563
42331,2018-12-15,61,2279,lifestyle,3999,1985
42332,2018-12-15,547,113,lifestyle,3999,6929
42333,2018-12-15,494,1892,lifestyle,0,7261
42334,2018-12-15,300,1069,lifestyle,14900,3621
42335,2018-12-15,461,1194,business,1900,5750
42336,2018-12-15,132,1823,personal improvement,1900,6407
42337,2018-12-15,135,890,technology,14900,9416
42338,2018-12-15,264,828,personal improvement,1900,5629
42339,2018-12-15,132,2092,personal improvement,3999,3676
42340,2018-12-15,447,1067,lifestyle,14900,7272
42341,2018-12-15,395,1526,business,1900,7759
42342,2018-12-15,61,2279,lifestyle,3999,4293
42343,2018-12-15,71,746,lifestyle,1900,366
42344,2018-12-15,482,423,business,9900,1848
42345,2018-12-15,61,2279,lifestyle,3999,3777
42346,2018-12-15,509,802,spirituality,14900,9433
42347,2018-12-15,80,1736,technology,14900,2343
42348,2018-12-15,452,521,personal improvement,14900,6794
42349,2018-12-15,106,1582,personal improvement,3999,6976
42350,2018-12-15,323,1658,personal improvement,14900,892
42351,2018-12-15,503,2871,technology,0,7
42352,2018-12-15,198,1113,lifestyle,3999,824
42353,2018-12-15,465,2955,personal improvement,14900,2944
42354,2018-12-15,340,2533,lifestyle,0,8279
42355,2018-12-15,565,747,academics,0,2865
42356,2018-12-15,80,1736,technology,14900,2718
42357,2018-12-15,83,2066,technology,14900,1094
42358,2018-12-15,35,251,personal improvement,0,8163
42359,2018-12-15,20,2177,personal improvement,14900,1232
42360,2018-12-15,343,1435,business,14900,9796
42361,2018-12-15,560,123,technology,3999,809
42362,2018-12-15,259,1941,personal improvement,3999,3787
42363,2018-12-15,305,1453,lifestyle,9900,740
42364,2018-12-15,443,1687,technology,1900,2030
42365,2018-12-15,568,475,lifestyle,9900,3292
42366,2018-12-15,297,407,personal improvement,3999,4939
42367,2018-12-15,454,480,lifestyle,14900,3156
42368,2018-12-15,183,1304,personal improvement,9900,9083
42369,2018-12-15,490,2278,personal improvement,3999,6558
42370,2018-12-15,61,2279,lifestyle,3999,9048
42371,2018-12-15,163,221,business,1900,7634
42372,2018-12-15,501,1233,technology,0,1050
42373,2018-12-15,263,2466,lifestyle,1900,9415
42374,2018-12-15,206,1134,personal improvement,14900,1658
42375,2018-12-15,255,1663,spirituality,3999,9217
42376,2018-12-15,261,2706,personal improvement,3999,628
42377,2018-12-15,37,2043,personal improvement,3999,4722
42378,2018-12-15,527,456,lifestyle,9900,456
42379,2018-12-15,530,241,personal improvement,1900,789
42380,2018-12-15,170,1335,finance,3999,5101
42381,2018-12-15,61,2279,lifestyle,3999,8066
42382,2018-12-15,208,1268,lifestyle,9900,8573
42383,2018-12-15,186,2605,academics,1900,4344
42384,2018-12-15,586,268,lifestyle,3999,6862
42385,2018-12-15,263,2466,lifestyle,1900,9676
42386,2018-12-15,132,2092,personal improvement,3999,1964
42387,2018-12-15,465,825,personal improvement,14900,6058
42388,2018-12-15,400,1089,finance,3999,9486
42389,2018-12-15,560,2456,technology,14900,707
42390,2018-12-15,53,2626,business,9900,2163
42391,2018-12-15,188,1224,lifestyle,14900,9165
42392,2018-12-15,251,1092,finance,14900,8567
42393,2018-12-15,128,1220,business,3999,7432
42394,2018-12-15,61,2279,lifestyle,3999,7415
42395,2018-12-15,570,324,finance,3999,5226
42396,2018-12-15,160,722,lifestyle,14900,6163
42397,2018-12-15,537,743,personal improvement,0,6511
42398,2018-12-15,577,1981,lifestyle,0,7863
42399,2018-12-15,186,389,academics,3999,6419
42400,2018-12-15,412,507,finance,14900,9089
42401,2018-12-15,182,2832,lifestyle,14900,7531
42402,2018-12-15,180,2348,technology,14900,1346
42403,2018-12-15,334,2505,personal improvement,1900,7106
42404,2018-12-15,16,1637,lifestyle,0,4588
42405,2018-12-15,61,2279,lifestyle,3999,6838
42406,2018-12-15,61,2279,lifestyle,3999,5098
42407,2018-12-15,598,2920,technology,0,8425
42408,2018-12-15,471,1717,spirituality,3999,7709
42409,2018-12-15,560,489,technology,1900,4241
42410,2018-12-15,527,2744,lifestyle,3999,8343
42411,2018-12-15,560,1392,technology,1900,2264
42412,2018-12-15,132,2661,personal improvement,3999,5650
42413,2018-12-15,400,1089,finance,3999,3499
42414,2018-12-15,259,350,personal improvement,14900,3414
42415,2018-12-15,61,2279,lifestyle,3999,3921
